Date,Time,Location,Max_Temperature,Min_Temperature,Humidity,Precipitation,Wind_Speed,Weather Condition
2024-05-21,12:00,Hyderabad,33.1,24.6,73.0,0.0,26.7,Cloudy
2024-05-21,18:00,Warangal,36.6,31.4,81.0,0.0,25.6,Sunny
2024-05-21,18:00,Nizamabad,31.7,21.6,32.4,0.0,7.1,Cloudy
2024-05-21,18:00,Karimnagar,30.5,17.9,75.6,0.0,18.5,Sunny
2024-05-21,18:00,Khammam,39.4,34.0,79.0,0.0,1.9,Cloudy
2024-05-21,18:00,Mahbubnagar,44.1,32.0,66.5,0.0,24.5,Sunny
2024-05-21,18:00,Hyderabad,32.9,22.9,30.1,0.0,10.2,Cloudy
2024-05-22,06:00,Warangal,27.6,16.8,43.3,0.0,25.2,Sunny
2024-05-22,06:00,Nizamabad,33.2,18.9,62.1,0.0,1.4,Cloudy
2024-05-22,06:00,Karimnagar,25.6,11.9,32.3,0.0,18.1,Sunny
2024-05-22,06:00,Khammam,42.9,37.6,47.5,0.0,1.9,Cloudy
2024-05-22,06:00,Mahbubnagar,33.8,28.3,49.2,0.0,20.4,Sunny
2024-05-22,06:00,Hyderabad,34.8,23.2,30.1,0.0,27.7,Sunny
2024-05-22,12:00,Warangal,36.2,30.9,38.6,0.0,23.1,Sunny
2024-05-22,12:00,Nizamabad,43.4,30.0,36.7,0.0,16.7,Cloudy
2024-05-22,12:00,Karimnagar,42.2,32.5,40.9,0.0,26.7,Sunny
2024-05-22,12:00,Khammam,42.7,29.8,52.9,0.0,13.2,Sunny
2024-05-22,12:00,Mahbubnagar,40.0,31.3,89.8,0.0,22.0,Sunny
2024-05-22,12:00,Hyderabad,35.2,24.2,76.6,0.0,8.3,Sunny
2024-05-22,18:00,Warangal,30.1,21.6,79.9,0.0,3.2,Sunny
2024-05-22,18:00,Nizamabad,26.1,18.2,67.4,0.0,23.9,Sunny
2024-05-22,18:00,Karimnagar,39.3,31.5,85.8,0.0,19.7,Sunny
2024-05-22,18:00,Khammam,26.6,15.5,41.7,0.7,20.8,Rainy
2024-05-22,18:00,Mahbubnagar,41.1,27.8,72.7,8.6,6.7,Stormy
2024-05-22,18:00,Hyderabad,42.9,36.9,84.6,0.0,12.7,Cloudy
2024-05-23,06:00,Warangal,39.3,24.6,72.6,20.1,14.9,Stormy
2024-05-23,06:00,Nizamabad,25.7,16.5,36.8,0.0,27.4,Sunny
2024-05-23,06:00,Karimnagar,39.8,32.9,62.0,0.0,0.3,Sunny
2024-05-23,06:00,Khammam,29.9,22.7,32.4,0.0,8.8,Cloudy
2024-05-23,06:00,Mahbubnagar,43.1,31.8,86.9,0.0,23.2,Cloudy
2024-05-23,06:00,Hyderabad,40.9,30.5,81.8,0.0,15.9,Sunny
2024-05-23,12:00,Warangal,33.6,22.6,85.0,0.0,27.0,Sunny
2024-05-23,12:00,Nizamabad,33.2,26.0,74.7,0.0,0.6,Cloudy
2024-05-23,12:00,Karimnagar,39.5,34.2,42.7,0.0,21.1,Sunny
2024-05-23,12:00,Khammam,41.0,34.4,34.8,0.0,8.6,Sunny
2024-05-23,12:00,Mahbubnagar,27.7,21.3,81.3,0.0,23.4,Sunny
2024-05-23,12:00,Hyderabad,33.9,23.4,85.2,0.0,29.4,Sunny
2024-05-23,18:00,Warangal,27.8,17.7,89.5,0.0,19.6,Cloudy
2024-05-23,18:00,Nizamabad,38.0,26.0,42.1,17.9,16.1,Stormy
2024-05-23,18:00,Karimnagar,36.8,29.1,37.8,0.0,0.6,Sunny
2024-05-23,18:00,Khammam,33.1,23.6,43.4,0.0,2.2,Sunny
2024-05-23,18:00,Mahbubnagar,30.1,23.3,84.2,0.0,0.2,Sunny
2024-05-23,18:00,Hyderabad,43.1,30.5,46.5,20.0,9.9,Stormy
2024-05-24,06:00,Warangal,29.1,14.2,51.0,16.4,12.1,Stormy
2024-05-24,06:00,Nizamabad,28.0,15.1,70.3,0.0,13.0,Sunny
2024-05-24,06:00,Karimnagar,26.1,12.6,85.5,22.4,22.4,Stormy
2024-05-24,06:00,Khammam,40.1,32.7,79.3,0.0,22.9,Sunny
2024-05-24,06:00,Mahbubnagar,27.8,14.8,39.4,11.1,23.0,Stormy
2024-05-24,06:00,Hyderabad,40.3,28.0,32.6,0.0,20.2,Sunny
2024-05-24,12:00,Warangal,25.6,20.5,72.6,0.0,15.0,Sunny
2024-05-24,12:00,Nizamabad,28.6,18.8,69.9,0.0,13.1,Sunny
2024-05-24,12:00,Karimnagar,43.9,34.9,52.2,0.0,15.1,Sunny
2024-05-24,12:00,Khammam,26.1,15.9,55.3,22.0,7.4,Stormy
2024-05-24,12:00,Mahbubnagar,40.4,31.1,73.9,0.0,12.1,Cloudy
2024-05-24,12:00,Hyderabad,30.1,20.0,59.4,18.5,8.2,Stormy
2024-05-24,18:00,Warangal,28.5,17.1,81.2,0.0,7.0,Sunny
2024-05-24,18:00,Nizamabad,39.0,31.0,59.2,6.5,20.7,Stormy
2024-05-24,18:00,Karimnagar,32.0,17.3,44.5,0.0,6.3,Sunny
2024-05-24,18:00,Khammam,43.6,36.1,38.9,0.0,21.0,Sunny
2024-05-24,18:00,Mahbubnagar,26.1,20.5,63.7,0.0,12.2,Cloudy
2024-05-24,18:00,Hyderabad,43.6,38.0,58.5,0.0,8.8,Cloudy
2024-05-25,06:00,Warangal,37.7,31.5,88.3,8.5,22.0,Stormy
2024-05-25,06:00,Nizamabad,28.9,20.7,75.2,0.0,1.9,Sunny
2024-05-25,06:00,Karimnagar,42.9,29.2,66.8,11.9,5.9,Stormy
2024-05-25,06:00,Khammam,34.9,28.1,68.4,0.0,0.1,Cloudy
2024-05-25,06:00,Mahbubnagar,36.5,23.2,57.2,0.0,11.4,Sunny
2024-05-25,06:00,Hyderabad,40.0,31.6,54.5,0.0,29.8,Sunny
2024-05-25,12:00,Warangal,36.1,26.2,68.7,0.0,9.7,Sunny
2024-05-25,12:00,Nizamabad,32.5,22.0,53.1,0.0,9.2,Cloudy
2024-05-25,12:00,Karimnagar,36.8,23.2,40.0,0.0,10.1,Sunny
2024-05-25,12:00,Khammam,28.6,20.8,78.3,0.0,9.0,Sunny
2024-05-25,12:00,Mahbubnagar,25.7,20.0,45.4,0.0,3.7,Sunny
2024-05-25,12:00,Hyderabad,43.3,37.2,61.8,0.0,27.9,Cloudy
2024-05-25,18:00,Warangal,28.7,13.7,59.3,0.0,3.0,Cloudy
2024-05-25,18:00,Nizamabad,44.7,37.6,42.9,17.0,26.0,Stormy
2024-05-25,18:00,Karimnagar,33.4,21.9,73.7,0.0,21.6,Sunny
2024-05-25,18:00,Khammam,25.1,11.5,50.7,0.0,24.0,Sunny
2024-05-25,18:00,Mahbubnagar,31.4,18.7,47.2,0.0,12.1,Cloudy
2024-05-25,18:00,Hyderabad,30.8,17.1,31.6,0.0,18.6,Sunny
2024-05-26,06:00,Warangal,33.0,21.9,85.1,19.6,27.4,Stormy
2024-05-26,06:00,Nizamabad,44.1,35.4,81.8,0.0,4.2,Sunny
2024-05-26,06:00,Karimnagar,43.7,35.9,89.8,0.0,24.6,Sunny
2024-05-26,06:00,Khammam,30.1,18.0,90.0,0.0,22.2,Sunny
2024-05-26,06:00,Mahbubnagar,41.6,34.4,88.6,0.0,6.3,Sunny
2024-05-26,06:00,Hyderabad,43.9,29.3,41.7,0.0,21.6,Cloudy
2024-05-26,12:00,Warangal,32.6,22.9,82.2,0.0,11.3,Cloudy
2024-05-26,12:00,Nizamabad,28.8,19.5,41.9,0.0,13.2,Sunny
2024-05-26,12:00,Karimnagar,42.6,34.7,52.2,0.0,25.3,Cloudy
2024-05-26,12:00,Khammam,29.7,20.5,48.6,0.0,15.9,Sunny
2024-05-26,12:00,Mahbubnagar,28.3,20.2,43.2,21.6,15.0,Stormy
2024-05-26,12:00,Hyderabad,35.8,29.1,56.8,0.0,9.0,Sunny
2024-05-26,18:00,Warangal,34.1,20.4,77.0,0.0,10.6,Sunny
2024-05-26,18:00,Nizamabad,44.1,38.0,43.2,0.0,1.9,Sunny
2024-05-26,18:00,Karimnagar,42.1,28.8,80.7,22.5,16.0,Stormy
2024-05-26,18:00,Khammam,34.1,21.8,77.1,5.0,7.5,Stormy
2024-05-26,18:00,Mahbubnagar,41.8,31.3,35.7,0.0,10.9,Cloudy
2024-05-26,18:00,Hyderabad,25.3,17.5,84.9,0.0,9.7,Sunny
2024-05-27,06:00,Warangal,36.8,27.3,71.6,0.0,2.7,Sunny
2024-05-27,06:00,Nizamabad,32.5,20.3,60.2,0.0,17.7,Cloudy
2024-05-27,06:00,Karimnagar,28.6,20.7,85.7,0.0,27.5,Sunny
2024-05-27,06:00,Khammam,42.4,30.1,40.6,0.0,13.0,Sunny
2024-05-27,06:00,Mahbubnagar,35.3,21.6,62.7,0.0,29.2,Cloudy
2024-05-27,06:00,Hyderabad,44.8,39.4,47.4,20.2,19.0,Stormy
2024-05-27,12:00,Warangal,34.6,25.5,60.2,0.0,8.9,Cloudy
2024-05-27,12:00,Nizamabad,27.3,15.6,46.1,0.0,28.8,Sunny
2024-05-27,12:00,Karimnagar,43.7,38.3,81.2,0.0,2.2,Sunny
2024-05-27,12:00,Khammam,32.5,23.8,46.4,0.0,20.4,Cloudy
2024-05-27,12:00,Mahbubnagar,33.9,27.6,41.9,21.5,21.1,Stormy
2024-05-27,12:00,Hyderabad,31.7,25.8,88.0,0.0,21.4,Sunny
2024-05-27,18:00,Warangal,43.2,33.7,43.7,0.0,8.3,Sunny
2024-05-27,18:00,Nizamabad,28.5,22.1,87.1,0.0,23.3,Sunny
2024-05-27,18:00,Karimnagar,41.1,29.5,72.2,18.1,23.3,Stormy
2024-05-27,18:00,Khammam,25.1,13.1,40.0,0.0,7.8,Cloudy
2024-05-27,18:00,Mahbubnagar,40.3,32.5,36.5,0.0,14.1,Cloudy
2024-05-27,18:00,Hyderabad,37.6,29.4,44.0,8.9,23.2,Stormy
2024-05-28,06:00,Warangal,27.7,20.1,82.5,0.0,23.5,Sunny
2024-05-28,06:00,Nizamabad,35.3,26.1,69.3,0.0,12.1,Sunny
2024-05-28,06:00,Karimnagar,31.8,17.0,51.2,0.0,29.0,Cloudy
2024-05-28,06:00,Khammam,38.8,27.8,30.4,0.0,14.2,Cloudy
2024-05-28,06:00,Mahbubnagar,32.8,18.5,52.5,0.0,5.3,Cloudy
2024-05-28,06:00,Hyderabad,42.3,35.7,30.6,0.0,12.0,Sunny
2024-05-28,12:00,Warangal,40.0,30.0,55.9,0.0,7.7,Sunny
2024-05-28,12:00,Nizamabad,25.9,15.5,31.7,0.0,5.5,Sunny
2024-05-28,12:00,Karimnagar,31.6,22.7,80.1,0.0,4.0,Sunny
2024-05-28,12:00,Khammam,37.8,25.5,72.9,0.0,25.0,Sunny
2024-05-28,12:00,Mahbubnagar,34.9,27.3,83.3,0.0,15.7,Sunny
2024-05-28,12:00,Hyderabad,32.8,19.7,88.2,8.6,15.3,Stormy
2024-05-28,18:00,Warangal,26.4,14.8,79.2,0.0,10.9,Sunny
2024-05-28,18:00,Nizamabad,32.6,18.5,79.7,0.0,24.1,Cloudy
2024-05-28,18:00,Karimnagar,39.3,27.1,80.0,0.0,18.0,Sunny
2024-05-28,18:00,Khammam,29.1,17.4,64.8,18.9,5.8,Stormy
2024-05-28,18:00,Mahbubnagar,30.0,21.6,83.1,0.0,25.5,Sunny
2024-05-28,18:00,Hyderabad,29.3,18.2,36.1,0.0,1.5,Sunny
2024-05-29,06:00,Warangal,27.1,20.8,33.5,17.3,11.4,Stormy
2024-05-29,06:00,Nizamabad,31.7,25.1,83.2,0.0,29.9,Sunny
2024-05-29,06:00,Karimnagar,43.4,32.4,74.9,0.0,23.2,Cloudy
2024-05-29,06:00,Khammam,37.9,24.6,65.0,17.3,13.6,Stormy
2024-05-29,06:00,Mahbubnagar,30.2,19.3,70.3,0.0,24.7,Sunny
2024-05-29,06:00,Hyderabad,29.0,19.0,43.6,0.0,3.3,Sunny
2024-05-29,12:00,Warangal,30.9,17.7,76.3,0.0,10.0,Sunny
2024-05-29,12:00,Nizamabad,34.1,28.8,30.0,0.0,28.5,Cloudy
2024-05-29,12:00,Karimnagar,26.7,12.3,54.0,0.0,5.5,Cloudy
2024-05-29,12:00,Khammam,39.9,33.6,49.8,0.0,27.9,Cloudy
2024-05-29,12:00,Mahbubnagar,30.2,16.6,67.8,0.0,13.6,Sunny
2024-05-29,12:00,Hyderabad,36.5,28.6,43.8,0.0,25.5,Cloudy
2024-05-29,18:00,Warangal,32.3,21.7,49.0,0.0,29.2,Sunny
2024-05-29,18:00,Nizamabad,29.0,15.5,75.3,15.5,3.7,Stormy
2024-05-29,18:00,Karimnagar,31.0,25.6,70.4,3.4,2.4,Rainy
2024-05-29,18:00,Khammam,38.0,31.1,48.5,0.0,4.6,Sunny
2024-05-29,18:00,Mahbubnagar,32.4,23.6,78.8,0.0,10.5,Sunny
2024-05-29,18:00,Hyderabad,39.7,32.5,57.8,11.5,25.7,Stormy
2024-05-30,06:00,Warangal,27.4,19.3,75.6,0.0,26.5,Sunny
2024-05-30,06:00,Nizamabad,39.6,29.5,69.9,0.0,15.1,Sunny
2024-05-30,06:00,Karimnagar,38.5,27.0,57.8,0.0,25.7,Cloudy
2024-05-30,06:00,Khammam,34.5,20.3,32.4,0.0,12.1,Sunny
2024-05-30,06:00,Mahbubnagar,33.7,27.5,59.4,21.0,21.8,Stormy
2024-05-30,06:00,Hyderabad,33.7,26.8,30.0,0.0,3.3,Sunny
2024-05-30,12:00,Warangal,27.5,22.3,57.8,0.0,3.8,Sunny
2024-05-30,12:00,Nizamabad,40.1,31.0,85.2,0.0,29.1,Sunny
2024-05-30,12:00,Karimnagar,39.7,25.4,40.0,0.0,29.5,Sunny
2024-05-30,12:00,Khammam,33.0,27.0,81.7,0.0,23.4,Cloudy
2024-05-30,12:00,Mahbubnagar,36.8,22.7,38.4,19.3,24.5,Stormy
2024-05-30,12:00,Hyderabad,41.4,33.5,82.6,0.0,22.3,Sunny
2024-05-30,18:00,Warangal,29.9,22.8,48.0,0.0,26.6,Cloudy
2024-05-30,18:00,Nizamabad,29.9,19.1,51.3,0.0,3.4,Sunny
2024-05-30,18:00,Karimnagar,25.6,13.9,68.0,0.0,20.4,Sunny
2024-05-30,18:00,Khammam,39.4,29.2,68.7,0.0,28.0,Sunny
2024-05-30,18:00,Mahbubnagar,36.5,29.2,49.3,0.0,3.1,Sunny
2024-05-30,18:00,Hyderabad,42.3,29.2,34.6,0.0,27.2,Sunny
2024-05-31,06:00,Warangal,36.4,24.7,79.9,0.0,0.6,Cloudy
2024-05-31,06:00,Nizamabad,27.8,13.8,78.9,4.8,2.7,Rainy
2024-05-31,06:00,Karimnagar,40.4,31.2,41.2,0.0,9.3,Sunny
2024-05-31,06:00,Khammam,27.7,20.1,74.1,20.9,14.9,Stormy
2024-05-31,06:00,Mahbubnagar,29.3,23.3,85.1,0.0,24.0,Sunny
2024-05-31,06:00,Hyderabad,26.2,15.4,71.9,0.0,13.7,Sunny
2024-05-31,12:00,Warangal,28.6,20.6,68.3,16.5,2.8,Stormy
2024-05-31,12:00,Nizamabad,37.8,27.7,87.0,5.8,10.0,Stormy
2024-05-31,12:00,Karimnagar,40.6,35.4,62.4,19.3,28.8,Stormy
2024-05-31,12:00,Khammam,28.0,21.4,58.9,20.0,14.8,Snowy
2024-05-31,12:00,Mahbubnagar,36.9,24.7,37.6,0.0,13.3,Sunny
2024-05-31,12:00,Hyderabad,30.2,22.9,54.5,0.0,11.5,Sunny
2024-05-31,18:00,Warangal,42.1,34.6,49.8,0.0,4.7,Sunny
2024-05-31,18:00,Nizamabad,33.7,28.6,51.2,0.0,9.6,Sunny
2024-05-31,18:00,Karimnagar,39.1,31.2,55.7,0.0,26.9,Sunny
2024-05-31,18:00,Khammam,28.4,15.4,51.0,0.0,13.1,Sunny
2024-05-31,18:00,Mahbubnagar,26.6,18.8,53.6,0.0,22.7,Sunny
2024-05-31,18:00,Hyderabad,39.4,31.2,35.3,0.0,5.1,Sunny
2024-06-01,06:00,Warangal,43.4,29.8,32.8,0.0,15.6,Sunny
2024-06-01,06:00,Nizamabad,43.6,29.7,83.7,0.0,13.0,Cloudy
2024-06-01,06:00,Karimnagar,29.4,22.3,70.4,21.9,28.4,Stormy
2024-06-01,06:00,Khammam,32.5,27.5,49.2,0.0,21.9,Sunny
2024-06-01,06:00,Mahbubnagar,39.5,32.3,72.7,0.0,27.8,Sunny
2024-06-01,06:00,Hyderabad,30.9,24.7,65.5,0.0,19.6,Rainy
2024-06-01,12:00,Warangal,30.3,24.3,80.7,0.0,20.8,Sunny
2024-06-01,12:00,Nizamabad,32.3,22.1,80.0,3.0,15.0,Rainy
2024-06-01,12:00,Karimnagar,35.5,27.6,57.6,0.0,12.8,Sunny
2024-06-01,12:00,Khammam,41.0,35.5,83.4,0.0,14.7,Sunny
2024-06-01,12:00,Mahbubnagar,39.6,25.0,71.8,0.0,4.4,Sunny
2024-06-01,12:00,Hyderabad,43.3,35.2,49.2,0.0,15.8,Cloudy
2024-06-01,18:00,Warangal,44.3,36.6,36.4,5.1,24.1,Stormy
2024-06-01,18:00,Nizamabad,32.9,23.8,38.6,0.0,5.8,Cloudy
2024-06-01,18:00,Karimnagar,42.9,30.1,86.4,0.0,7.3,Cloudy
2024-06-01,18:00,Khammam,26.4,19.5,68.0,0.0,12.8,Sunny
2024-06-01,18:00,Mahbubnagar,39.8,28.6,82.5,0.0,14.6,Cloudy
2024-06-01,18:00,Hyderabad,32.5,24.8,77.4,0.7,16.1,Rainy
2024-06-02,06:00,Warangal,32.8,22.4,88.9,6.9,3.3,Stormy
2024-06-02,06:00,Nizamabad,31.4,23.5,72.7,0.0,22.7,Sunny
2024-06-02,06:00,Karimnagar,40.0,29.9,71.2,20.2,17.0,Stormy
2024-06-02,06:00,Khammam,35.7,28.5,41.2,0.0,7.0,Sunny
2024-06-02,06:00,Mahbubnagar,30.0,20.2,68.9,24.8,6.4,Snowy
2024-06-02,06:00,Hyderabad,27.3,20.8,42.3,10.5,1.9,Stormy
2024-06-02,12:00,Warangal,40.3,28.5,77.1,0.0,18.6,Sunny
2024-06-02,12:00,Nizamabad,34.5,25.2,70.8,0.0,14.1,Sunny
2024-06-02,12:00,Karimnagar,26.8,11.8,70.7,0.0,5.1,Sunny
2024-06-02,12:00,Khammam,36.5,25.8,61.5,0.0,26.6,Cloudy
2024-06-02,12:00,Mahbubnagar,35.2,26.4,53.8,0.0,24.0,Sunny
2024-06-02,12:00,Hyderabad,38.5,33.1,39.4,0.0,27.2,Sunny
2024-06-02,18:00,Warangal,35.6,23.6,73.2,0.0,16.1,Cloudy
2024-06-02,18:00,Nizamabad,28.7,16.8,52.7,8.5,7.3,Stormy
2024-06-02,18:00,Karimnagar,30.5,17.4,70.2,0.0,27.7,Sunny
2024-06-02,18:00,Khammam,29.9,22.4,64.9,24.8,3.8,Stormy
2024-06-02,18:00,Mahbubnagar,34.3,26.5,54.6,0.4,15.7,Rainy
2024-06-02,18:00,Hyderabad,31.4,16.6,45.1,0.0,1.7,Sunny
2024-06-03,06:00,Warangal,32.8,18.3,88.3,0.0,25.9,Cloudy
2024-06-03,06:00,Nizamabad,37.8,25.6,66.6,7.6,23.9,Stormy
2024-06-03,06:00,Karimnagar,39.6,31.7,54.8,0.0,2.4,Cloudy
2024-06-03,06:00,Khammam,38.7,24.4,61.3,0.0,8.9,Sunny
2024-06-03,06:00,Mahbubnagar,29.8,15.8,51.6,0.0,20.7,Sunny
2024-06-03,06:00,Hyderabad,36.1,22.8,31.0,0.0,11.0,Cloudy
2024-06-03,12:00,Warangal,34.2,21.1,55.7,0.0,15.1,Cloudy
2024-06-03,12:00,Nizamabad,44.2,34.2,39.9,0.0,23.8,Sunny
2024-06-03,12:00,Karimnagar,44.6,32.7,41.2,0.0,19.2,Sunny
2024-06-03,12:00,Khammam,35.5,23.6,83.1,0.0,27.9,Sunny
2024-06-03,12:00,Mahbubnagar,38.7,32.0,56.4,0.0,16.2,Cloudy
2024-06-03,12:00,Hyderabad,31.3,25.4,54.7,0.0,12.2,Sunny
2024-06-03,18:00,Warangal,29.1,19.9,81.9,0.0,6.2,Sunny
2024-06-03,18:00,Nizamabad,34.1,28.2,79.7,0.0,10.4,Sunny
2024-06-03,18:00,Karimnagar,38.2,30.4,66.6,0.0,26.4,Sunny
2024-06-03,18:00,Khammam,32.0,19.1,64.4,0.0,22.8,Sunny
2024-06-03,18:00,Mahbubnagar,33.4,25.2,84.0,11.3,21.9,Stormy
2024-06-03,18:00,Hyderabad,38.1,24.4,37.7,0.0,16.1,Sunny
2024-06-04,06:00,Warangal,32.6,18.2,38.5,5.2,12.7,Stormy
2024-06-04,06:00,Nizamabad,39.6,30.9,71.2,2.3,15.7,Rainy
2024-06-04,06:00,Karimnagar,35.2,21.9,59.3,0.0,25.0,Sunny
2024-06-04,06:00,Khammam,39.0,27.8,48.5,0.0,23.5,Sunny
2024-06-04,06:00,Mahbubnagar,40.2,26.8,48.2,0.0,15.2,Sunny
2024-06-04,06:00,Hyderabad,33.3,23.6,68.2,0.0,2.6,Cloudy
2024-06-04,12:00,Warangal,25.5,15.5,48.5,0.0,9.4,Sunny
2024-06-04,12:00,Nizamabad,42.0,36.3,47.7,0.0,19.1,Cloudy
2024-06-04,12:00,Karimnagar,35.5,29.2,85.1,0.0,17.8,Sunny
2024-06-04,12:00,Khammam,31.3,17.0,55.4,0.0,1.7,Cloudy
2024-06-04,12:00,Mahbubnagar,41.1,27.3,77.3,19.4,15.2,Stormy
2024-06-04,12:00,Hyderabad,36.9,26.3,65.0,0.0,18.9,Sunny
2024-06-04,18:00,Warangal,35.4,21.1,88.4,15.8,14.1,Stormy
2024-06-04,18:00,Nizamabad,39.6,34.4,45.1,0.0,14.5,Sunny
2024-06-04,18:00,Karimnagar,33.4,19.2,65.9,0.0,28.0,Cloudy
2024-06-04,18:00,Khammam,35.9,27.0,55.5,0.0,6.2,Cloudy
2024-06-04,18:00,Mahbubnagar,30.5,23.1,53.8,0.0,10.1,Cloudy
2024-06-04,18:00,Hyderabad,27.3,16.7,44.5,0.0,6.6,Cloudy
2024-06-05,06:00,Warangal,37.1,28.7,51.0,0.0,14.8,Sunny
2024-06-05,06:00,Nizamabad,29.6,23.9,54.9,0.0,5.0,Sunny
2024-06-05,06:00,Karimnagar,27.5,18.7,78.7,0.0,25.6,Sunny
2024-06-05,06:00,Khammam,40.0,30.8,67.2,0.0,11.5,Cloudy
2024-06-05,06:00,Mahbubnagar,43.6,38.1,43.8,0.3,16.9,Rainy
2024-06-05,06:00,Hyderabad,41.9,30.3,52.5,0.0,28.5,Cloudy
2024-06-05,12:00,Warangal,37.1,26.9,50.5,0.0,2.7,Sunny
2024-06-05,12:00,Nizamabad,27.9,14.2,36.9,0.0,29.0,Cloudy
2024-06-05,12:00,Karimnagar,37.2,26.6,30.6,0.0,1.1,Sunny
2024-06-05,12:00,Khammam,43.7,34.6,43.7,0.0,26.9,Sunny
2024-06-05,12:00,Mahbubnagar,35.5,24.3,39.8,0.0,8.4,Cloudy
2024-06-05,12:00,Hyderabad,25.5,17.1,72.6,0.0,14.2,Sunny
2024-06-05,18:00,Warangal,26.5,20.5,80.0,0.0,2.1,Sunny
2024-06-05,18:00,Nizamabad,43.6,36.0,89.5,0.0,25.0,Sunny
2024-06-05,18:00,Karimnagar,26.9,20.8,37.2,0.0,28.5,Sunny
2024-06-05,18:00,Khammam,32.5,27.1,83.3,0.0,8.2,Cloudy
2024-06-05,18:00,Mahbubnagar,39.3,33.1,83.6,22.5,14.1,Stormy
2024-06-05,18:00,Hyderabad,40.7,33.1,62.4,0.0,7.0,Sunny
2024-06-06,06:00,Warangal,26.5,15.8,56.7,0.0,12.2,Sunny
2024-06-06,06:00,Nizamabad,42.3,27.6,47.2,17.4,10.9,Stormy
2024-06-06,06:00,Karimnagar,33.6,21.0,48.8,0.0,19.1,Cloudy
2024-06-06,06:00,Khammam,42.7,34.6,32.0,0.0,20.6,Sunny
2024-06-06,06:00,Mahbubnagar,43.5,29.0,68.7,0.0,0.8,Sunny
2024-06-06,06:00,Hyderabad,35.3,27.1,74.8,0.0,11.5,Sunny
2024-06-06,12:00,Warangal,38.6,25.0,53.1,0.0,9.2,Sunny
2024-06-06,12:00,Nizamabad,33.1,24.4,63.2,13.9,24.4,Stormy
2024-06-06,12:00,Karimnagar,40.9,34.9,52.9,0.0,2.8,Sunny
2024-06-06,12:00,Khammam,26.2,18.7,66.4,0.0,21.5,Sunny
2024-06-06,12:00,Mahbubnagar,35.6,23.1,72.4,11.7,21.4,Stormy
2024-06-06,12:00,Hyderabad,43.9,29.8,47.8,0.0,4.4,Sunny
2024-06-06,18:00,Warangal,40.9,31.9,37.3,0.0,20.5,Sunny
2024-06-06,18:00,Nizamabad,33.2,24.8,89.4,0.0,11.9,Sunny
2024-06-06,18:00,Karimnagar,27.8,19.0,69.6,0.0,13.6,Sunny
2024-06-06,18:00,Khammam,40.4,28.1,83.3,3.4,26.5,Rainy
2024-06-06,18:00,Mahbubnagar,26.5,11.6,86.6,7.5,24.2,Stormy
2024-06-06,18:00,Hyderabad,36.0,23.7,46.5,0.0,29.7,Sunny
2024-06-07,06:00,Warangal,30.7,21.5,38.1,0.0,27.1,Sunny
2024-06-07,06:00,Nizamabad,29.8,19.9,57.5,0.0,5.8,Sunny
2024-06-07,06:00,Karimnagar,40.4,27.8,70.8,0.0,17.4,Sunny
2024-06-07,06:00,Khammam,34.5,22.7,35.9,0.0,3.2,Sunny
2024-06-07,06:00,Mahbubnagar,29.1,14.3,32.1,0.0,0.6,Sunny
2024-06-07,06:00,Hyderabad,39.5,29.6,69.5,0.0,11.7,Sunny
2024-06-07,12:00,Warangal,27.6,17.8,39.0,14.1,28.9,Stormy
2024-06-07,12:00,Nizamabad,42.9,34.2,36.3,5.8,29.5,Stormy
2024-06-07,12:00,Karimnagar,36.3,21.6,52.3,8.3,18.5,Stormy
2024-06-07,12:00,Khammam,44.0,29.9,50.5,0.0,6.2,Cloudy
2024-06-07,12:00,Mahbubnagar,26.0,12.0,83.0,0.0,17.0,Sunny
2024-06-07,12:00,Hyderabad,26.8,15.8,43.4,0.0,23.9,Sunny
2024-06-07,18:00,Warangal,26.0,11.1,71.7,0.0,1.7,Sunny
2024-06-07,18:00,Nizamabad,32.9,21.2,32.8,13.6,23.9,Stormy
2024-06-07,18:00,Karimnagar,39.9,31.2,61.3,2.6,8.7,Rainy
2024-06-07,18:00,Khammam,28.4,15.1,39.9,0.0,11.0,Sunny
2024-06-07,18:00,Mahbubnagar,44.9,37.4,78.3,0.0,8.3,Sunny
2024-06-07,18:00,Hyderabad,35.6,25.2,57.7,0.0,16.4,Sunny
2024-06-08,06:00,Warangal,36.5,26.5,31.2,0.0,28.0,Cloudy
2024-06-08,06:00,Nizamabad,27.5,14.1,37.7,0.0,19.7,Cloudy
2024-06-08,06:00,Karimnagar,38.7,30.3,47.8,0.0,19.7,Sunny
2024-06-08,06:00,Khammam,25.1,13.3,61.3,0.0,12.4,Sunny
2024-06-08,06:00,Mahbubnagar,41.8,32.7,78.7,14.8,1.0,Stormy
2024-06-08,06:00,Hyderabad,44.1,31.5,38.3,0.0,19.3,Sunny
2024-06-08,12:00,Warangal,39.0,30.1,67.1,21.9,0.9,Snowy
2024-06-08,12:00,Nizamabad,35.6,28.5,58.3,0.0,24.9,Sunny
2024-06-08,12:00,Karimnagar,32.3,27.2,44.1,0.0,19.5,Cloudy
2024-06-08,12:00,Khammam,42.3,28.4,50.1,4.5,6.2,Rainy
2024-06-08,12:00,Mahbubnagar,39.8,29.6,41.5,0.0,0.2,Sunny
2024-06-08,12:00,Hyderabad,34.5,26.7,62.7,0.0,9.1,Sunny
